tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study															LP-NOMAG		CB10-8		CB10-8a
This study	mt	0.0	295.7	65.1	3.2	2	9	100.0	CB11-2a_LP-DIR-T	hargrave 2021-11-18 16:28:45	u	859.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB11-2	pmagpy-4.2.24-1: demag_gui	CB11-2a
This study	lt	21.1	8.8	46.7	1.5	2	4	100.0	CB11-2a_LP-DIR-T	hargrave 2021-11-18 16:28:45	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB11-2	pmagpy-4.2.24-1: demag_gui	CB11-2a
This study	mt	0.0	272.5	66.8	3.2	2	9	0.0	CB11-2a_LP-DIR-T	hargrave 2021-11-18 16:28:45	u	859.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB11-2	pmagpy-4.2.24-1: demag_gui	CB11-2a
This study	lt	21.1	9.8	57.1	1.5	2	4	0.0	CB11-2a_LP-DIR-T	hargrave 2021-11-18 16:28:45	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB11-2	pmagpy-4.2.24-1: demag_gui	CB11-2a
This study	mt	0.0	217.5	52.1	3.2	2	9	-1.0	CB11-2a_LP-DIR-T	hargrave 2021-11-18 16:28:45	u	859.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB11-2	pmagpy-4.2.24-1: demag_gui	CB11-2a
This study															LP-NOMAG		CB11-2		CB11-2a
This study	lt	21.1	324.1	79.6	1.5	2	4	-1.0	CB11-2a_LP-DIR-T	hargrave 2021-11-18 16:28:45	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB11-2	pmagpy-4.2.24-1: demag_gui	CB11-2a
This study	mt	0.0	184.2	26.5	5.5	2	9	-1.0	CB11-4a_LP-DIR-T	hargrave 2021-11-18 16:30:16	u	859.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB11-4	pmagpy-4.2.24-1: demag_gui	CB11-4a
This study	lt	24.7	2.7	45.8	4.4	2	4	100.0	CB11-4a_LP-DIR-T	hargrave 2021-11-18 16:30:16	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB11-4	pmagpy-4.2.24-1: demag_gui	CB11-4a
This study	lt	24.7	225.5	52.2	4.4	2	4	-1.0	CB11-4a_LP-DIR-T	hargrave 2021-11-18 16:30:16	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB11-4	pmagpy-4.2.24-1: demag_gui	CB11-4a
This study															LP-NOMAG		CB11-4		CB11-4a
This study	mt	0.0	297.7	77.1	5.5	2	9	100.0	CB11-4a_LP-DIR-T	hargrave 2021-11-18 16:30:16	u	859.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB11-4	pmagpy-4.2.24-1: demag_gui	CB11-4a
This study	lt	24.7	2.1	56.2	4.4	2	4	0.0	CB11-4a_LP-DIR-T	hargrave 2021-11-18 16:30:16	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB11-4	pmagpy-4.2.24-1: demag_gui	CB11-4a
This study	mt	0.0	250.9	77.0	5.5	2	9	0.0	CB11-4a_LP-DIR-T	hargrave 2021-11-18 16:30:16	u	859.0	813.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB11-4	pmagpy-4.2.24-1: demag_gui	CB11-4a
This study	lt	21.3	170.7	0.1	2.4	2	3	-1.0	CB11-5a_LP-DIR-T	hargrave 2021-11-18 16:31:44	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB11-5	pmagpy-4.2.24-1: demag_gui	CB11-5a
This study	mt	0.0	185.1	41.6	3.7	2	11	-1.0	CB11-5a_LP-DIR-T	hargrave 2021-11-18 16:31:44	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB11-5	pmagpy-4.2.24-1: demag_gui	CB11-5a
This study	lt	21.3	42.3	66.3	2.4	2	3	0.0	CB11-5a_LP-DIR-T	hargrave 2021-11-18 16:31:44	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB11-5	pmagpy-4.2.24-1: demag_gui	CB11-5a
This study	mt	0.0	234.9	70.0	3.7	2	11	0.0	CB11-5a_LP-DIR-T	hargrave 2021-11-18 16:31:44	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB11-5	pmagpy-4.2.24-1: demag_gui	CB11-5a
This study	mt	0.0	264.8	74.5	3.7	2	11	100.0	CB11-5a_LP-DIR-T	hargrave 2021-11-18 16:31:44	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB11-5	pmagpy-4.2.24-1: demag_gui	CB11-5a
This study	lt	21.3	31.8	57.5	2.4	2	3	100.0	CB11-5a_LP-DIR-T	hargrave 2021-11-18 16:31:44	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB11-5	pmagpy-4.2.24-1: demag_gui	CB11-5a
This study															LP-NOMAG		CB11-5		CB11-5a
This study															LP-NOMAG		CB11-6		CB11-6a
This study	mt	0.0	268.7	71.9	2.0	2	8	100.0	CB11-6a_LP-DIR-T	hargrave 2021-11-18 16:33:12	u	859.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB11-6	pmagpy-4.2.24-1: demag_gui	CB11-6a
This study	lt	32.0	130.5	42.1	4.2	2	4	-1.0	CB11-6a_LP-DIR-T	hargrave 2021-11-18 16:33:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB11-6	pmagpy-4.2.24-1: demag_gui	CB11-6a
This study	mt	0.0	213.5	65.9	2.0	2	8	-1.0	CB11-6a_LP-DIR-T	hargrave 2021-11-18 16:33:12	u	859.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB11-6	pmagpy-4.2.24-1: demag_gui	CB11-6a
This study	lt	32.0	5.7	55.6	4.2	2	4	0.0	CB11-6a_LP-DIR-T	hargrave 2021-11-18 16:33:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB11-6	pmagpy-4.2.24-1: demag_gui	CB11-6a
This study	mt	0.0	241.4	68.3	2.0	2	8	0.0	CB11-6a_LP-DIR-T	hargrave 2021-11-18 16:33:12	u	859.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB11-6	pmagpy-4.2.24-1: demag_gui	CB11-6a
This study	lt	32.0	5.5	45.2	4.2	2	4	100.0	CB11-6a_LP-DIR-T	hargrave 2021-11-18 16:33:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB11-6	pmagpy-4.2.24-1: demag_gui	CB11-6a
This study	mt	0.0	260.2	71.7	1.0	2	1	100.0	CB11-7a_LP-DIR-T	hargrave 2021-11-18 16:34:42	u	859.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB11-7	pmagpy-4.2.24-1: demag_gui	CB11-7a
This study	lt	32.0	11.9	42.8	2.2	2	3	100.0	CB11-7a_LP-DIR-T	hargrave 2021-11-18 16:34:42	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB11-7	pmagpy-4.2.24-1: demag_gui	CB11-7a
This study	mt	0.0	235.5	66.8	1.0	2	1	0.0	CB11-7a_LP-DIR-T	hargrave 2021-11-18 16:34:42	u	859.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB11-7	pmagpy-4.2.24-1: demag_gui	CB11-7a
This study	lt	32.0	13.5	53.1	2.2	2	3	0.0	CB11-7a_LP-DIR-T	hargrave 2021-11-18 16:34:42	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB11-7	pmagpy-4.2.24-1: demag_gui	CB11-7a
This study	lt	32.0	125.9	48.8	2.2	2	3	-1.0	CB11-7a_LP-DIR-T	hargrave 2021-11-18 16:34:42	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB11-7	pmagpy-4.2.24-1: demag_gui	CB11-7a
This study															LP-NOMAG		CB11-7		CB11-7a
This study	mt	0.0	329.8	74.1	1.0	2	1	-1.0	CB11-7a_LP-DIR-T	hargrave 2021-11-18 16:34:42	u	859.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB11-7	pmagpy-4.2.24-1: demag_gui	CB11-7a
This study	lt	36.8	14.9	47.5	1.3	2	4	100.0	CB11-8a_LP-DIR-T	hargrave 2021-11-18 16:36:28	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB11-8	pmagpy-4.2.24-1: demag_gui	CB11-8a
This study															LP-NOMAG		CB11-8		CB11-8a
This study	lt	36.8	178.2	46.7	1.3	2	4	-1.0	CB11-8a_LP-DIR-T	hargrave 2021-11-18 16:36:28	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB11-8	pmagpy-4.2.24-1: demag_gui	CB11-8a
This study	mt	0.0	55.2	72.9	0.8	2	1	-1.0	CB11-8a_LP-DIR-T	hargrave 2021-11-18 16:36:28	u	859.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB11-8	pmagpy-4.2.24-1: demag_gui	CB11-8a
This study	lt	36.8	17.7	57.7	1.3	2	4	0.0	CB11-8a_LP-DIR-T	hargrave 2021-11-18 16:36:28	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB11-8	pmagpy-4.2.24-1: demag_gui	CB11-8a
This study	mt	0.0	257.1	70.1	0.8	2	1	100.0	CB11-8a_LP-DIR-T	hargrave 2021-11-18 16:36:28	u	859.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB11-8	pmagpy-4.2.24-1: demag_gui	CB11-8a
This study	mt	0.0	234.8	65.0	0.8	2	1	0.0	CB11-8a_LP-DIR-T	hargrave 2021-11-18 16:36:28	u	859.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB11-8	pmagpy-4.2.24-1: demag_gui	CB11-8a
This study	ht	13.3	268.3	29.2	6.3	3	4	100.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study	mt	0.0	58.7	41.1	1.1	3	12	-1.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study	ht	13.3	58.0	32.6	6.3	3	4	-1.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study	lt	38.4	348.7	64.0	3.0	3	4	0.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study	mt	0.0	261.7	36.1	1.1	3	12	0.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study	ht	13.3	262.7	27.5	6.3	3	4	0.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study	lt	38.4	352.9	53.9	3.0	3	4	100.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study															LP-NOMAG		CB12-1		CB12-1a
This study	lt	38.4	149.0	56.7	3.0	3	4	-1.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study	mt	0.0	269.5	37.7	1.1	3	12	100.0	CB12-1a_LP-DIR-T	hargrave 2021-11-24 09:48:58	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-1	pmagpy-4.2.24-1: demag_gui	CB12-1a
This study															LP-NOMAG		CB12-2		CB12-2a
This study	lt	48.3	357.4	44.4	4.0	3	3	100.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	lt	48.3	170.4	37.0	4.0	3	3	-1.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	mt	0.0	77.5	43.6	1.0	3	12	-1.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	ht	13.6	78.4	33.5	14.7	3	4	-1.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	lt	48.3	355.6	54.6	4.0	3	3	0.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	mt	0.0	251.8	37.4	1.0	3	12	0.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	ht	13.6	257.0	28.2	14.7	3	4	0.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	mt	0.0	259.8	40.8	1.0	3	12	100.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study	ht	13.6	262.7	30.9	14.7	3	4	100.0	CB12-2a_LP-DIR-T	hargrave 2021-11-24 09:50:24	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-2	pmagpy-4.2.24-1: demag_gui	CB12-2a
This study															LP-NOMAG		CB12-3		CB12-3a
This study	mt	0.0	272.3	39.4	1.8	3	11	100.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	lt	35.6	10.8	54.5	14.0	3	3	100.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	ht	6.1	265.3	31.3	10.9	3	4	0.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	ht	6.1	271.7	32.5	10.9	3	4	100.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	lt	35.6	13.0	64.9	14.0	3	3	0.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	ht	6.1	236.9	-22.0	10.9	3	4	-1.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	mt	0.0	229.4	-21.5	1.8	3	11	-1.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	lt	35.6	183.2	22.9	14.0	3	3	-1.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	mt	0.0	264.0	38.2	1.8	3	11	0.0	CB12-3a_LP-DIR-T	hargrave 2021-11-24 09:51:53	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB12-3	pmagpy-4.2.24-1: demag_gui	CB12-3a
This study	ht	0.1	269.8	45.5	0.7	2	4	100.0	CB12-4a_LP-DIR-T	hargrave 2021-11-24 09:53:25	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-4	pmagpy-4.2.24-1: demag_gui	CB12-4a
This study	mt	0.0	268.6	46.1	0.7	2	11	100.0	CB12-4a_LP-DIR-T	hargrave 2021-11-24 09:53:25	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-4	pmagpy-4.2.24-1: demag_gui	CB12-4a
This study															LP-NOMAG		CB12-4		CB12-4a
This study	mt	0.0	258.3	44.0	0.7	2	11	0.0	CB12-4a_LP-DIR-T	hargrave 2021-11-24 09:53:25	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB12-4	pmagpy-4.2.24-1: demag_gui	CB12-4a
This study	ht	0.1	86.6	43.8	0.7	2	4	-1.0	CB12-4a_LP-DIR-T	hargrave 2021-11-24 09:53:25	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-4	pmagpy-4.2.24-1: demag_gui	CB12-4a
This study	mt	0.0	85.3	44.1	0.7	2	11	-1.0	CB12-4a_LP-DIR-T	hargrave 2021-11-24 09:53:25	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB12-4	pmagpy-4.2.24-1: demag_gui	CB12-4a
This study	ht	0.1	259.6	43.7	0.7	2	4	0.0	CB12-4a_LP-DIR-T	hargrave 2021-11-24 09:53:25	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-4	pmagpy-4.2.24-1: demag_gui	CB12-4a
This study	mt	0.0	226.4	4.8	1.2	3	11	-1.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	ht	3.0	227.7	4.5	6.5	3	4	-1.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	lt	51.4	13.0	60.6	9.0	3	4	0.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	mt	0.0	257.8	42.4	1.2	3	11	0.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	ht	3.0	258.1	41.1	6.5	3	4	0.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	lt	51.4	11.1	50.3	9.0	3	4	100.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	mt	0.0	267.4	44.6	1.2	3	11	100.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	ht	3.0	267.4	43.3	6.5	3	4	100.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study	lt	51.4	170.5	48.4	9.0	3	4	-1.0	CB12-5a_LP-DIR-T	hargrave 2021-11-24 09:55:12	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-5	pmagpy-4.2.24-1: demag_gui	CB12-5a
This study															LP-NOMAG		CB12-5		CB12-5a
This study															LP-NOMAG		CB12-6		CB12-6a
This study	lt	46.7	173.2	-43.5	1.4	3	4	-1.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	mt	0.0	146.6	20.9	1.1	3	12	-1.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	ht	12.3	135.4	22.6	11.8	3	4	-1.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	lt	46.7	16.6	61.9	1.4	3	4	0.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	mt	0.0	249.6	40.6	1.1	3	12	0.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	ht	12.3	256.6	31.8	11.8	3	4	0.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	lt	46.7	13.7	51.6	1.4	3	4	100.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	mt	0.0	258.6	44.3	1.1	3	12	100.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	ht	12.3	263.2	34.4	11.8	3	4	100.0	CB12-6a_LP-DIR-T	hargrave 2021-11-24 09:58:50	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-6	pmagpy-4.2.24-1: demag_gui	CB12-6a
This study	ht	18.0	278.9	27.8	12.7	3	4	100.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	mt	0.0	277.0	41.3	1.2	3	11	100.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study															LP-NOMAG		CB12-7		CB12-7a
This study	ht	18.0	273.4	28.1	12.7	3	4	0.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	mt	0.0	267.9	40.8	1.2	3	11	0.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	lt	40.1	11.5	60.0	1.3	3	4	0.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	lt	40.1	10.0	49.6	1.3	3	4	100.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	mt	0.0	12.9	45.7	1.2	3	11	-1.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	859.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	lt	40.1	122.7	57.6	1.3	3	4	-1.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	ht	18.0	18.3	32.9	12.7	3	4	-1.0	CB12-7a_LP-DIR-T	hargrave 2021-11-24 10:00:20	u	913.0	873.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CB12-7	pmagpy-4.2.24-1: demag_gui	CB12-7a
This study	mt	0.0	276.3	40.0	1.1	3	12	100.0	CB12-8a_LP-DIR-T	hargrave 2021-11-24 10:01:48	u	859.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CB12-8	pmagpy-4.2.24-1: demag_gui	CB12-8a
This study	lt	36.4	359.1	47.8	2.8	3	4	100.0	CB12-8a_LP-DIR-T	hargrave 2021-11-24 10:01:48	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CB12-8	pmagpy-4.2.24-1: demag_gui	CB12-8a
