tab 	sites
age	age_high	age_low	age_unit	citations	dir_comp_name	dir_dec	dir_inc	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	samples	site	software_packages	specimens	vgp_lat	vgp_lon
1075	1085.57	1050	Ma	This study	mht	272.4	46.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-155	PF18-155	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-155a	21.4	197.9
1075	1085.57	1050	Ma	This study	lt	8.7	69.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-155	PF18-155	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-155a	81.4	307.3
1075	1085.57	1050	Ma	This study	lt	18.3	52.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-156	PF18-156	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-156a	70.5	37.2
1075	1085.57	1050	Ma	This study	mht	271.2	43.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-156	PF18-156	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-156a	19.1	197.0
1075	1085.57	1050	Ma	This study	lt	347.1	-8.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-156	PF18-156	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-156a	37.8	105.8
1075	1085.57	1050	Ma	This study	mht	280.4	-26.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-156	PF18-156	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-156a	-3.3	162.3
1075	1085.57	1050	Ma	This study	mht	267.9	43.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-157	PF18-157	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-157a	16.8	199.1
1075	1085.57	1050	Ma	This study	mht	278.5	-25.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-157	PF18-157	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-157a	-3.8	164.3
1075	1085.57	1050	Ma	This study	mht	257.7	47.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-158	PF18-158	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-158a	12.5	207.8
1075	1085.57	1050	Ma	This study	mht	277.2	-17.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-158	PF18-158	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-158a	-1.5	168.2
1075	1085.57	1050	Ma	This study	mht	262.1	44.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-159	PF18-159	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-159a	13.3	203.0
1075	1085.57	1050	Ma	This study	mht	276.1	-21.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-159	PF18-159	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-159a	-4.0	167.4
1075	1085.57	1050	Ma	This study	mt	287.2	17.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-16	PF18-16	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-16a	18.3	173.2
1075	1085.57	1050	Ma	This study	lt	323.8	4.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-16	PF18-16	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-16a	35.6	136.0
1075	1085.57	1050	Ma	This study	mt	198.2	64.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-16	PF18-16	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-16a	4.6	257.1
1075	1085.57	1050	Ma	This study	lt	22.4	77.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-16	PF18-16	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-16a	67.7	294.4
1075	1085.57	1050	Ma	This study	hdt	192.4	58.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-16	PF18-16	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-16a	-3.6	259.9
1075	1085.57	1050	Ma	This study	hdt	282.0	22.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-16	PF18-16	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-16a	16.6	178.9
1075	1085.57	1050	Ma	This study	hct	249.4	45.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-160	PF18-160	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-160a	6.7	212.6
1075	1085.57	1050	Ma	This study	hdt	237.9	35.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-160	PF18-160	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-160a	-6.0	216.0
1075	1085.57	1050	Ma	This study	hct	273.1	-12.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-160	PF18-160	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-160a	-2.6	172.8
1075	1085.57	1050	Ma	This study	hdt	259.8	-8.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-160	PF18-160	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-160a	-10.0	184.1
1075	1085.57	1050	Ma	This study	hct	254.6	44.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-161	PF18-161	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-161a	8.7	208.0
1075	1085.57	1050	Ma	This study	hdt	238.0	32.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-161	PF18-161	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-161a	-7.3	214.9
1075	1085.57	1050	Ma	This study	hct	273.0	-16.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-161	PF18-161	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-161a	-4.2	171.3
1075	1085.57	1050	Ma	This study	hdt	257.3	-8.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-161	PF18-161	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-161a	-12.0	185.6
1075	1085.57	1050	Ma	This study	hdt	254.9	-9.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-162	PF18-162	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-162a	-13.7	187.3
1075	1085.57	1050	Ma	This study	hct	274.8	-25.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-162	PF18-162	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-162a	-6.4	166.8
1075	1085.57	1050	Ma	This study	hdt	237.7	30.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-162	PF18-162	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-162a	-8.8	214.2
1075	1085.57	1050	Ma	This study	hct	265.5	40.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-162	PF18-162	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-162a	13.8	199.1
1075	1085.57	1050	Ma	This study	hct	267.4	41.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-163	PF18-163	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-163a	15.1	197.9
1075	1085.57	1050	Ma	This study	hdt	243.4	31.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-163	PF18-163	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-163a	-4.6	210.5
1075	1085.57	1050	Ma	This study	hct	276.0	-26.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-163	PF18-163	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-163a	-6.0	165.5
1075	1085.57	1050	Ma	This study	hdt	257.9	-13.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-163	PF18-163	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-163a	-13.2	183.6
1075	1085.57	1050	Ma	This study	hdt	215.9	58.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-17	PF18-17	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-17a	1.9	242.6
1075	1085.57	1050	Ma	This study	lt	356.1	70.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-17	PF18-17	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-17a	81.0	255.1
1075	1085.57	1050	Ma	This study	mht	265.7	50.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-17	PF18-17	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-17a	19.3	204.7
1075	1085.57	1050	Ma	This study	hdt	280.0	10.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-17	PF18-17	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-17a	10.6	175.8
1075	1085.57	1050	Ma	This study	lt	324.9	-5.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-17	PF18-17	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-17a	32.0	132.1
1075	1085.57	1050	Ma	This study	mht	282.7	-18.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-17	PF18-17	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-17a	1.5	163.6
1075	1085.57	1050	Ma	This study	mt	277.8	-2.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-18	PF18-18	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-18a	4.3	172.8
1075	1085.57	1050	Ma	This study	lt	321.0	-4.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-18	PF18-18	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-18a	30.3	136.2
1075	1085.57	1050	Ma	This study	mt	238.8	54.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-18	PF18-18	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-18a	7.2	224.6
1075	1085.57	1050	Ma	This study	lt	347.2	73.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-18	PF18-18	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-18a	74.9	243.9
1075	1085.57	1050	Ma	This study	hdt	238.0	50.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-18	PF18-18	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-18a	4.0	223.1
1075	1085.57	1050	Ma	This study	hdt	274.2	-3.5	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-18	PF18-18	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-18a	1.6	175.2
1075	1085.57	1050	Ma	This study	hdt	248.1	54.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-19	PF18-19	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-19b	12.0	218.7
1075	1085.57	1050	Ma	This study	lt	355.8	68.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-19	PF18-19	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-19b	84.3	242.3
1075	1085.57	1050	Ma	This study	hdt	280.0	-7.7	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-19	PF18-19	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-19b	4.0	169.5
1075	1085.57	1050	Ma	This study	lt	326.5	-7.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-19	PF18-19	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-19b	31.9	129.9
1075	1085.57	1050	Ma	This study	hct	233.2	59.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-2	PF18-2	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-2b	8.9	231.3
1075	1085.57	1050	Ma	This study	hdt	223.4	55.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-2	PF18-2	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-2b	1.4	235.8
1075	1085.57	1050	Ma	This study	hct	281.7	1.5	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-2	PF18-2	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-2b	8.6	171.4
1075	1085.57	1050	Ma	This study	hdt	277.0	6.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-2	PF18-2	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-2b	7.0	176.5
1075	1085.57	1050	Ma	This study	mht	293.3	-1.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-20	PF18-20	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-20a	15.1	161.5
1075	1085.57	1050	Ma	This study	lt	317.7	-2.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-20	PF18-20	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-20a	29.7	140.2
1075	1085.57	1050	Ma	This study	mht	250.5	69.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-20	PF18-20	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-20a	25.9	230.0
1075	1085.57	1050	Ma	This study	hdt	191.3	67.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-20	PF18-20	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-20a	6.8	262.2
1075	1085.57	1050	Ma	This study	lt	341.4	77.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-20	PF18-20	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-20a	68.0	249.3
1075	1085.57	1050	Ma	This study	hdt	290.6	19.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-20	PF18-20	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-20a	21.4	171.3
1075	1085.57	1050	Ma	This study								Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	FS-LOC-GPS			PF18-21				
1075	1085.57	1050	Ma	This study	hdt	235.0	54.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-22	PF18-22	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-22a	5.1	227.0
1075	1085.57	1050	Ma	This study	lt	358.4	77.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-22	PF18-22	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-22a	69.7	267.7
1075	1085.57	1050	Ma	This study	mt	236.9	56.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-22	PF18-22	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-22a	7.8	227.0
1075	1085.57	1050	Ma	This study	hdt	276.9	-0.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-22	PF18-22	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-22a	4.5	174.2
1075	1085.57	1050	Ma	This study	lt	320.3	0.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-22	PF18-22	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-22a	32.1	138.4
1075	1085.57	1050	Ma	This study	mt	279.3	-1.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-22	PF18-22	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-22a	6.0	172.3
1075	1085.57	1050	Ma	This study	lt	316.0	6.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-23	PF18-23	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-23a	32.5	144.7
1075	1085.57	1050	Ma	This study	mt	276.2	4.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-23	PF18-23	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-23a	5.7	176.3
1075	1085.57	1050	Ma	This study	mt	226.7	54.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-23	PF18-23	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-23a	1.8	233.0
1075	1085.57	1050	Ma	This study	lt	17.5	85.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-23	PF18-23	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-23a	55.6	274.6
1075	1085.57	1050	Ma	This study	hdt	225.6	50.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-23	PF18-23	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-23a	-2.5	231.6
1075	1085.57	1050	Ma	This study	hdt	271.5	3.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-23	PF18-23	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-23a	2.4	179.7
1075	1085.57	1050	Ma	This study	hdt	211.6	42.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-24	PF18-24	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-24a	-13.2	240.2
1075	1085.57	1050	Ma	This study	mt	218.5	47.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-24	PF18-24	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-24a	-7.5	235.9
1075	1085.57	1050	Ma	This study	hdt	263.6	13.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-24	PF18-24	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-24a	0.4	188.7
