tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen	weight
This study	lt	13.4	236.0	66.3	1.4	2	5	-1.0	PF18-44b_LP-DIR-T	hargrave 2021-06-10 14:37:02	u	523.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-44	pmagpy-4.2.24-1: demag_gui	PF18-44b	
This study	lt	13.4	354.3	68.5	1.4	2	5	0.0	PF18-44b_LP-DIR-T	hargrave 2021-06-10 14:37:02	u	523.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-44	pmagpy-4.2.24-1: demag_gui	PF18-44b	
This study	mht	2.0	283.1	54.8	4.5	2	16	0.0	PF18-44b_LP-DIR-T	hargrave 2021-06-10 14:37:02	u	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-44	pmagpy-4.2.24-1: demag_gui	PF18-44b	
This study	mht	2.0	209.3	36.1	4.5	2	16	-1.0	PF18-44b_LP-DIR-T	hargrave 2021-06-10 14:37:02	u	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-44	pmagpy-4.2.24-1: demag_gui	PF18-44b	
This study	lt	13.4	326.0	-7.2	1.4	2	5	100.0	PF18-44b_LP-DIR-T	hargrave 2021-06-10 14:37:02	u	523.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-44	pmagpy-4.2.24-1: demag_gui	PF18-44b	
This study	mht	2.0	294.3	-22.3	4.5	2	16	100.0	PF18-44b_LP-DIR-T	hargrave 2021-06-10 14:37:02	u	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-44	pmagpy-4.2.24-1: demag_gui	PF18-44b	
This study	mt	3.8	284.8	3.3	6.7	3	6	100.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	hdt	0.0	281.1	8.7	3.9	3	14	100.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	lt	18.8	323.8	-2.2	2.7	3	4	100.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	hdt	0.0	219.0	60.0	3.9	3	14	0.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	lt	18.8	0.6	73.6	2.7	3	4	0.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	mt	3.8	164.5	36.7	6.7	3	6	-1.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	mt	3.8	231.2	63.0	6.7	3	6	0.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	lt	18.8	214.5	60.9	2.7	3	4	-1.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	hdt	0.0	156.5	35.8	3.9	3	14	-1.0	PF18-45a_LP-DIR-T	hargrave 2021-06-10 14:38:45	u	968.0	937.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-45	pmagpy-4.2.24-1: demag_gui	PF18-45a	
This study	mht	11.4	287.2	-14.0	6.1	3	12	100.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	lt	13.1	322.1	-3.6	1.3	3	3	100.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	hdt	0.0	284.2	5.5	5.1	3	13	100.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	968.0	941.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	mht	11.4	264.4	56.9	6.1	3	12	0.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	lt	13.1	352.9	73.9	1.3	3	3	0.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	hdt	0.0	226.1	62.7	5.1	3	13	0.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	968.0	941.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	mht	11.4	199.3	36.7	6.1	3	12	-1.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	hdt	0.0	174.5	40.9	5.1	3	13	-1.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	968.0	941.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	lt	13.1	225.6	69.9	1.3	3	3	-1.0	PF18-46a_LP-DIR-T	hargrave 2021-06-10 14:40:29	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-46	pmagpy-4.2.24-1: demag_gui	PF18-46a	
This study	lt	29.0	326.5	-11.5	4.5	3	4	100.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	mt	3.4	288.0	-5.9	5.9	3	4	100.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	hdt	0.0	282.6	-7.7	3.6	3	13	100.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	968.0	941.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	lt	29.0	348.4	65.0	4.5	3	4	0.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	hdt	0.0	250.2	56.9	3.6	3	13	0.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	968.0	941.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	mt	3.4	252.5	62.5	5.9	3	4	0.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	mt	3.4	193.5	35.8	5.9	3	4	-1.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	hdt	0.0	193.5	30.1	3.6	3	13	-1.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	968.0	941.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	lt	29.0	236.9	64.1	4.5	3	4	-1.0	PF18-47a_LP-DIR-T	hargrave 2021-06-10 14:42:10	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-47	pmagpy-4.2.24-1: demag_gui	PF18-47a	
This study	lt	22.2	316.6	1.5	2.5	3	4	100.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	mt	3.4	281.3	7.3	0.8	3	5	100.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	723.0	598.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	hdt	0.0	280.3	9.5	2.9	3	15	100.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	lt	22.2	347.1	81.3	2.5	3	4	0.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	mt	3.4	221.7	60.0	0.8	3	5	0.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	723.0	598.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	hdt	0.0	217.3	59.1	2.9	3	15	0.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	lt	22.2	193.7	53.8	2.5	3	4	-1.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	mt	3.4	148.2	36.5	0.8	3	5	-1.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	723.0	598.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	hdt	0.0	145.3	37.0	2.9	3	15	-1.0	PF18-48a_LP-DIR-T	hargrave 2021-06-10 14:43:48	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-48	pmagpy-4.2.24-1: demag_gui	PF18-48a	
This study	lt	17.5	323.2	-3.1	8.4	3	3	100.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	hdt	0.0	294.7	9.7	2.8	3	15	100.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	mt	2.3	221.9	70.3	5.0	3	13	0.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	853.0	598.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	hdt	0.0	216.4	73.4	2.8	3	15	0.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	hdt	0.0	169.7	50.3	2.8	3	15	-1.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	mt	2.3	171.2	46.9	5.0	3	13	-1.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	853.0	598.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	lt	17.5	222.9	68.2	8.4	3	3	-1.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	lt	17.5	356.9	73.5	8.4	3	3	0.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	mt	2.3	291.7	8.0	5.0	3	13	100.0	PF18-49a_LP-DIR-T	hargrave 2021-06-10 14:45:23	u	853.0	598.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-49	pmagpy-4.2.24-1: demag_gui	PF18-49a	
This study	hdt	0.0	234.6	42.9	10.9	3	12	-1.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	968.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	lt	34.1	115.5	86.9	2.3	3	3	-1.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	hct	2.7	244.7	50.6	8.5	3	14	-1.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	923.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	hdt	0.0	223.0	49.0	10.9	3	12	0.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	968.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	lt	34.1	352.4	79.0	2.3	3	3	0.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	hdt	0.0	270.3	5.5	10.9	3	12	100.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	968.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	lt	34.1	318.7	0.2	2.3	3	3	100.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	hct	2.7	277.3	-2.0	8.5	3	14	100.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	923.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	hct	2.7	237.3	54.3	8.5	3	14	0.0	PF18-4a_LP-DIR-T	hargrave 2021-06-10 13:29:41	u	923.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-4	pmagpy-4.2.24-1: demag_gui	PF18-4a	
This study	hdt	0.0	183.2	31.5	11.0	3	15	-1.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	lt	13.3	356.1	67.3	1.0	3	3	0.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	mht	11.5	275.5	53.1	6.3	3	12	0.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	hdt	0.0	234.2	61.4	11.0	3	15	0.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	lt	13.3	327.4	-7.7	1.0	3	3	100.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	mht	11.5	289.2	-21.2	6.3	3	12	100.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	hdt	0.0	283.7	1.5	11.0	3	15	100.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	mht	11.5	210.2	29.2	6.3	3	12	-1.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	lt	13.3	229.9	66.5	1.0	3	3	-1.0	PF18-50a_LP-DIR-T	hargrave 2021-06-10 14:47:08	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-50	pmagpy-4.2.24-1: demag_gui	PF18-50a	
This study	lt	16.2	193.2	46.6	0.3	3	3	-1.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	hdt	0.0	191.9	4.8	8.3	3	15	-1.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	mht	10.0	207.3	14.1	5.7	3	12	-1.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	lt	16.2	358.9	70.5	0.3	3	3	0.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	mht	10.0	270.5	60.3	5.7	3	12	0.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	lt	16.2	325.8	-4.8	0.3	3	3	100.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	hdt	0.0	284.5	2.3	8.3	3	15	100.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	mht	10.0	291.9	-13.9	5.7	3	12	100.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	903.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	hdt	0.0	233.1	62.4	8.3	3	15	0.0	PF18-51b_LP-DIR-T	hargrave 2021-06-10 14:50:06	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-51	pmagpy-4.2.24-1: demag_gui	PF18-51b	
This study	mht	11.3	190.0	49.9	2.9	3	1	-1.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	883.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	lt	23.2	244.9	70.0	4.0	3	4	-1.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	lt	23.2	359.6	71.2	4.0	3	4	0.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	mht	11.3	268.5	63.6	2.9	3	1	0.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	883.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	hdt	0.0	284.7	9.0	9.8	3	17	100.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	lt	23.2	325.4	-4.1	4.0	3	4	100.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	mht	11.3	293.5	-10.8	2.9	3	1	100.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	883.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	hdt	0.0	155.5	51.3	9.8	3	17	-1.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	hdt	0.0	218.5	63.5	9.8	3	17	0.0	PF18-52b_LP-DIR-T	hargrave 2021-06-10 14:51:48	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-52	pmagpy-4.2.24-1: demag_gui	PF18-52b	
This study	mt	5.5	175.8	41.1	6.0	2	4	-1.0	PF18-53a_LP-DIR-T	hargrave 2021-06-10 14:53:34	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-53	pmagpy-4.2.24-1: demag_gui	PF18-53a	
This study	hdt	0.0	187.1	38.8	6.4	2	17	-1.0	PF18-53a_LP-DIR-T	hargrave 2021-06-10 14:53:34	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-53	pmagpy-4.2.24-1: demag_gui	PF18-53a	
This study	mt	5.5	199.8	71.0	6.0	2	4	0.0	PF18-53a_LP-DIR-T	hargrave 2021-06-10 14:53:34	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-53	pmagpy-4.2.24-1: demag_gui	PF18-53a	
This study	hdt	0.0	224.8	68.4	6.4	2	17	0.0	PF18-53a_LP-DIR-T	hargrave 2021-06-10 14:53:34	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-53	pmagpy-4.2.24-1: demag_gui	PF18-53a	
This study	mt	5.5	293.2	15.1	6.0	2	4	100.0	PF18-53a_LP-DIR-T	hargrave 2021-06-10 14:53:34	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-53	pmagpy-4.2.24-1: demag_gui	PF18-53a	
This study	hdt	0.0	289.7	6.8	6.4	2	17	100.0	PF18-53a_LP-DIR-T	hargrave 2021-06-10 14:53:34	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-53	pmagpy-4.2.24-1: demag_gui	PF18-53a	
This study	mt	9.4	227.9	63.3	12.2	3	4	0.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	mt	9.4	189.0	27.2	12.2	3	4	-1.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	lt	24.1	201.3	62.1	3.6	3	4	-1.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	hdt	0.0	195.5	22.2	6.9	3	14	-1.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	hdt	0.0	236.8	57.0	6.9	3	14	0.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	mt	9.4	284.9	4.8	12.2	3	4	100.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
